user,day,anomaly_score,primary_reason,logon_count,logoff_count,unique_pcs,after_hours_ratio,device_connects,file_count,unique_files
UIR0043,2010-08-02,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-07-16,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-07-06,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-01-26,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-04-25,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-04-18,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-03-29,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-02-05,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
QNP0216,2011-05-06,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-06-16,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-05-17,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-05-06,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-04-09,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2010-10-08,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2010-09-17,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2010-09-02,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-08-27,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-08-18,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-07-22,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2010-11-03,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-07-21,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-06-15,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
LBC0356,2011-02-15,-0.016611042533349663,after_hours_ratio (z=1.91),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2010-12-08,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2010-10-07,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2010-08-13,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2010-07-21,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2010-06-14,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2010-03-29,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-04-08,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-02-26,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
UIR0043,2010-02-03,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
KSP0357,2010-04-29,-0.016611042533349663,after_hours_ratio (z=1.30),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-05-07,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2010-04-12,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-12-01,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KRV0372,2010-12-27,-0.016611042533349663,after_hours_ratio (z=1.23),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-03-14,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-03-11,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-03-03,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-02-22,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-02-09,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2011-01-24,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2011-01-11,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2010-12-10,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-01-12,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2010-11-16,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2010-11-12,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2011-04-15,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2011-04-12,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2011-03-14,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2011-01-25,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
DMG0358,2011-04-07,-0.016611042533349663,after_hours_ratio (z=1.66),5,5,5,1.6,0.0,0.0,0.0
DMG0358,2011-04-04,-0.016611042533349663,after_hours_ratio (z=1.66),5,5,5,1.6,0.0,0.0,0.0
DMG0358,2010-12-20,-0.016611042533349663,after_hours_ratio (z=1.66),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-12-20,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-12-09,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-04-29,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-01-10,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2011-01-07,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-02-22,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-01-31,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-01-17,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
KCF0045,2011-04-26,-0.016611042533349663,after_hours_ratio (z=1.26),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-04-15,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-04-12,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-11-17,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-10-19,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-08-30,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
DMG0358,2010-07-06,-0.016611042533349663,after_hours_ratio (z=1.66),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-03-23,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
DMG0358,2010-02-11,-0.016611042533349663,after_hours_ratio (z=1.66),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-02-04,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-08-02,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-07-29,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-07-22,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-07-19,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-07-06,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-06-08,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-04-12,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-07-16,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-06-14,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-06-01,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-05-21,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-05-17,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-05-14,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-05-10,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-04-19,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-10-13,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-10-08,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-09-22,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2011-01-05,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-10-25,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-10-22,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-10-20,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-08-30,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-08-16,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-03-26,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-03-02,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
TSM0363,2010-02-23,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-06-15,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-06-14,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-12-30,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-12-16,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-11-04,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-10-26,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
MSH0040,2010-10-20,-0.016611042533349663,after_hours_ratio (z=1.24),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-04-20,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-04-16,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-04-15,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-06-14,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-06-07,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-06-01,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-04-15,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
LBC0356,2010-11-15,-0.016611042533349663,after_hours_ratio (z=1.91),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-03-18,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-02-05,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-01-08,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2011-05-11,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-05-14,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-05-13,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-04-05,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
WPR0368,2011-03-17,-0.016611042533349663,after_hours_ratio (z=1.28),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-07-02,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-04-12,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-03-15,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-03-09,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-03-05,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-03-12,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-03-10,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-01-22,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-02-18,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-07-07,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-03-21,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-03-07,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-08-26,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-08-23,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-07-30,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-07-27,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-07-22,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-02-02,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-06-21,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-05-04,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2011-04-12,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2011-03-22,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2011-03-02,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2011-02-24,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2011-02-09,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
LBC0356,2010-09-07,-0.016611042533349663,after_hours_ratio (z=1.91),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-08-04,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-08-02,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-07-12,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
SOB0360,2010-02-25,-0.016611042533349663,after_hours_ratio (z=1.25),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-04-28,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-03-28,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-03-23,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2010-12-06,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
LBC0356,2010-07-15,-0.016611042533349663,after_hours_ratio (z=1.91),5,5,5,1.6,0.0,0.0,0.0
DFR0218,2011-05-13,-0.016611042533349663,after_hours_ratio (z=1.30),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-09-29,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-09-22,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-08-27,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
KJP0371,2010-08-18,-0.016611042533349663,after_hours_ratio (z=1.21),5,5,5,1.6,0.0,0.0,0.0
LBC0356,2010-10-01,-0.016611042533349663,after_hours_ratio (z=1.91),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-11-03,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-10-07,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-10-05,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-09-29,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-09-08,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MVH0373,2010-03-04,-0.016611042533349663,after_hours_ratio (z=1.22),5,5,5,1.6,0.0,0.0,0.0
LBC0356,2010-09-28,-0.016611042533349663,after_hours_ratio (z=1.91),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-03-04,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-02-01,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-01-27,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2011-01-03,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2010-12-29,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
MVH0373,2010-02-03,-0.016611042533349663,after_hours_ratio (z=1.22),5,5,5,1.6,0.0,0.0,0.0
MVH0373,2010-01-19,-0.016611042533349663,after_hours_ratio (z=1.22),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-12-06,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
MSO0222,2010-11-29,-0.016611042533349663,after_hours_ratio (z=1.15),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2010-12-22,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2010-12-21,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2011-01-31,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
ACC0042,2010-12-17,-0.016611042533349663,after_hours_ratio (z=1.34),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2010-12-13,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
SAK0375,2010-11-18,-0.016611042533349663,after_hours_ratio (z=1.31),5,5,5,1.6,0.0,0.0,0.0
CAS0507,2010-02-08,-0.016590810570576542,logon_count (z=1.77),3,2,2,0.0,1.0,25.0,25.0
CAS0507,2011-05-10,-0.016590810570576542,logon_count (z=1.77),3,2,2,0.0,1.0,25.0,25.0
ILH0958,2010-01-27,-0.016590810570576542,logon_count (z=1.71),3,2,2,0.0,1.0,25.0,25.0
PAD0773,2010-06-02,-0.016590810570576542,logon_count (z=2.28),3,2,2,0.0,1.0,25.0,25.0
DFH0188,2010-03-10,-0.016590810570576542,logon_count (z=2.16),3,2,2,0.0,1.0,25.0,25.0
CAS0507,2010-12-09,-0.016590810570576542,logon_count (z=1.77),3,2,2,0.0,1.0,25.0,25.0
HRB0351,2010-12-21,-0.016590810570576542,logoff_count (z=3.05),3,2,2,0.0,1.0,25.0,25.0
PAD0773,2010-06-23,-0.016590810570576542,logon_count (z=2.28),3,2,2,0.0,1.0,25.0,25.0
CAS0507,2011-03-07,-0.016590810570576542,logon_count (z=1.77),3,2,2,0.0,1.0,25.0,25.0
CAS0507,2010-12-14,-0.016590810570576542,logon_count (z=1.77),3,2,2,0.0,1.0,25.0,25.0
CAS0507,2011-03-17,-0.016590810570576542,logon_count (z=1.77),3,2,2,0.0,1.0,25.0,25.0
TDS0984,2010-10-15,-0.0165406153013663,logon_count (z=2.43),3,2,2,0.0,1.0,26.0,26.0
PAD0773,2010-07-29,-0.0165406153013663,logon_count (z=2.28),3,2,2,0.0,1.0,26.0,26.0
CAS0507,2010-04-19,-0.0165406153013663,logon_count (z=1.77),3,2,2,0.0,1.0,26.0,26.0
DLM0051,2011-04-15,-0.01653367211743173,logon_count (z=-2.17),1,1,1,1.0,9.0,22.0,22.0
BMG0917,2010-12-09,-0.01653367211743173,logon_count (z=-1.73),1,1,1,1.0,9.0,22.0,22.0
BMG0917,2010-08-16,-0.01653367211743173,logon_count (z=-1.73),1,1,1,1.0,9.0,22.0,22.0
WIF0691,2010-08-19,-0.01653367211743173,logon_count (z=-1.77),1,1,1,1.0,9.0,22.0,22.0
BMG0917,2010-04-16,-0.01653367211743173,logon_count (z=-1.73),1,1,1,1.0,9.0,22.0,22.0
BMG0917,2010-09-14,-0.01653367211743173,logon_count (z=-1.73),1,1,1,1.0,9.0,22.0,22.0
RSC0089,2010-06-02,-0.016292393520190074,unique_pcs (z=3.24),4,3,3,0.0,9.0,7.0,7.0
CAS0507,2011-01-18,-0.01628742042635012,after_hours_ratio (z=5.78),2,2,1,0.5,2.0,27.0,27.0
BAL0044,2010-08-16,-0.01609304897150765,file_count (z=-0.78),5,4,4,1.0,3.0,3.0,3.0
HDS0367,2011-02-08,-0.016030068726774704,device_connects (z=-1.11),5,4,4,0.8,2.0,3.0,3.0
BSS0369,2010-02-27,-0.01585200355602323,after_hours_ratio (z=-2.17),3,3,3,0.0,12.0,6.0,6.0
MOS0047,2010-07-26,-0.0158442760415064,file_count (z=-1.21),5,4,4,1.2,4.0,1.0,1.0
MOS0047,2010-08-02,-0.015745216486174773,device_connects (z=-0.95),4,3,3,1.0,3.0,11.0,11.0
AVM0947,2010-07-02,-0.01574053794153829,logon_count (z=3.30),2,2,2,0.0,10.0,24.0,24.0
BAJ0654,2010-09-24,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2011-04-21,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2010-08-03,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2010-12-06,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2010-12-21,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2011-02-18,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2011-02-04,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2011-01-21,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2011-05-04,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2010-02-09,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2011-01-13,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
BAJ0654,2010-02-04,-0.01569451325066651,file_count (z=1.46),1,1,1,1.0,1.0,26.0,26.0
HDS0367,2010-06-16,-0.015688518844905408,file_count (z=-1.18),5,4,4,1.0,4.0,2.0,2.0
AIB0948,2011-01-14,-0.015638658621991985,logon_count (z=3.60),4,3,3,0.0,8.0,8.0,8.0
HDS0367,2010-05-24,-0.01561680290554901,file_count (z=-1.33),5,4,4,0.8,4.0,1.0,1.0
WIF0691,2011-04-26,-0.015566248298154561,logon_count (z=-1.77),1,1,1,1.0,8.0,24.0,24.0
BMG0917,2010-04-19,-0.015566248298154561,logon_count (z=-1.73),1,1,1,1.0,8.0,23.0,23.0
SAA0999,2011-04-05,-0.015566248298154561,after_hours_ratio (z=2.05),1,1,1,1.0,8.0,23.0,23.0
SAA0999,2010-07-02,-0.015566248298154561,after_hours_ratio (z=2.05),1,1,1,1.0,8.0,23.0,23.0
SAA0999,2010-12-20,-0.015566248298154561,after_hours_ratio (z=2.05),1,1,1,1.0,8.0,23.0,23.0
BMG0917,2011-02-02,-0.015566248298154561,logon_count (z=-1.73),1,1,1,1.0,8.0,24.0,24.0
